,code,name,gender,country_x,discipline,event,age,medal_type,team_code,num_athletes
13001,1965515,GHANIMI Rachid,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
13003,1965548,van de KERKHOF Jacob,Male,Netherlands,Rowing,Mens Eight,29,Silver Medal,ROWMCOXED8--NED01,9.0
13004,1965556,MEESTER Veronique,Female,Netherlands,Rowing,Womens Pair,29,Gold Medal,ROWWNOCOX2--NED01,2.0
13005,1965557,BOONSTRA Benthe,Female,Netherlands,Rowing,Womens Four,24,Gold Medal,ROWWNOCOX4--NED01,4.0
13006,1965558,FLORIJN Karolien,Female,Netherlands,Rowing,Womens Single Sculls,26,Gold Medal,,
13007,1965559,CLEVERING Ymkje,Female,Netherlands,Rowing,Womens Pair,29,Gold Medal,ROWWNOCOX2--NED01,2.0
13008,1965560,OLDENBURG Marloes,Female,Netherlands,Rowing,Womens Four,36,Gold Medal,ROWWNOCOX4--NED01,4.0
13009,1965562,FETTER Dieuwke,Female,Netherlands,Rowing,Mens Eight,33,Silver Medal,ROWMCOXED8--NED01,9.0
13010,1965563,YOUSSIFOU Laila,Female,Netherlands,Rowing,Womens Quadruple Sculls,28,Silver Medal,ROWWSCULL4--NED01,4.0
13011,1965565,PAULIS Bente,Female,Netherlands,Rowing,Womens Quadruple Sculls,27,Silver Medal,ROWWSCULL4--NED01,4.0
13012,1965566,OFFEREINS Tinka,Female,Netherlands,Rowing,Womens Four,31,Gold Medal,ROWWNOCOX4--NED01,4.0
13013,1965567,DRENTH Hermijntje,Female,Netherlands,Rowing,Womens Four,30,Gold Medal,ROWWNOCOX4--NED01,4.0
13016,1965572,de JONG Roos,Female,Netherlands,Rowing,Womens Quadruple Sculls,31,Silver Medal,ROWWSCULL4--NED01,4.0
13017,1965573,DULLEMANS Tessa,Female,Netherlands,Rowing,Womens Quadruple Sculls,27,Silver Medal,ROWWSCULL4--NED01,4.0
13018,1965580,van LIEROP Lennart,Male,Netherlands,Rowing,Mens Quadruple Sculls,30,Gold Medal,ROWMSCULL4--NED01,4.0
13019,1965581,MAKKER Mick,Male,Netherlands,Rowing,Mens Eight,31,Silver Medal,ROWMCOXED8--NED01,9.0
13020,1965583,van DOORN Gert-Jan,Male,Netherlands,Rowing,Mens Eight,25,Silver Medal,ROWMCOXED8--NED01,9.0
13021,1965584,METSEMAKERS Koen,Male,Netherlands,Rowing,Mens Quadruple Sculls,32,Gold Medal,ROWMSCULL4--NED01,4.0
13023,1965586,WIETEN Tone,Male,Netherlands,Rowing,Mens Quadruple Sculls,30,Gold Medal,ROWMSCULL4--NED01,4.0
13024,1965587,MOLENAAR Olav,Male,Netherlands,Rowing,Mens Eight,25,Silver Medal,ROWMCOXED8--NED01,9.0
13025,1965588,BROENINK Stef,Male,Netherlands,Rowing,Mens Double Sculls,34,Silver Medal,ROWMSCULL2--NED01,2.0
13026,1965589,TWELLAAR Melvin,Male,Netherlands,Rowing,Mens Double Sculls,28,Silver Medal,ROWMSCULL2--NED01,2.0
13028,1965592,KNAB Ruben,Male,Netherlands,Rowing,Mens Eight,36,Silver Medal,ROWMCOXED8--NED01,9.0
13031,1965596,RIENKS Ralf,Male,Netherlands,Rowing,Mens Eight,27,Silver Medal,ROWMCOXED8--NED01,9.0
13032,1965597,van der BIJ Jan,Male,Netherlands,Rowing,Mens Eight,33,Silver Medal,ROWMCOXED8--NED01,9.0
13033,1965599,van DORP Simon,Male,Netherlands,Rowing,Mens Single Sculls,27,Bronze Medal,,
13034,1965600,FLORIJN Finn,Male,Netherlands,Rowing,Mens Quadruple Sculls,25,Gold Medal,ROWMSCULL4--NED01,4.0
13035,1965601,de GRAAF Sander,Male,Netherlands,Rowing,Mens Eight,29,Silver Medal,ROWMCOXED8--NED01,9.0
13036,1965671,BOUKAMIR Mehdi,Male,Morocco,Football,Men,20,Bronze Medal,FBLMTEAM11--MAR01,19.0
13037,1965679,BYLON Atheyna Bibeichi,Female,Panama,Boxing,Womens 75kg,35,Silver Medal,,
13052,1965809,EL OUAHDI Zakaria,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
13054,1965815,CHARRON Maude,Female,Canada,Weightlifting,Womens 59kg,31,Silver Medal,,
13062,1965868,THOMAS Gabrielle,Female,United States,Athletics,Womens 200m,28,Gold Medal,,
13063,1965868,THOMAS Gabrielle,Female,United States,Athletics,Womens 4 x 100m Relay,28,Gold Medal,ATHW4X100M--USA01,6.0
13064,1965868,THOMAS Gabrielle,Female,United States,Athletics,Womens 4 x 400m Relay,28,Gold Medal,ATHW4X400M--USA01,8.0
13070,1965896,ROOKS Kenneth,Male,United States,Athletics,Mens 3000m Steeplechase,25,Silver Medal,,
13076,1965942,TERRY Twanisha,Female,United States,Athletics,Womens 4 x 100m Relay,25,Gold Medal,ATHW4X100M--USA01,6.0
13079,1965956,BOUCHOUARI Benjamin,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
13081,1965995,AKHOMACH Ilias,Male,Morocco,Football,Men,20,Bronze Medal,FBLMTEAM11--MAR01,19.0
13110,1966505,PARK Skylar,Female,Canada,Taekwondo,Women -57kg,25,Bronze Medal,,
13112,1966539,KECHTA Yassine,Male,Morocco,Football,Men,22,Bronze Medal,FBLMTEAM11--MAR01,19.0
13115,1966624,RICHARDSON Amir,Male,Morocco,Football,Men,22,Bronze Medal,FBLMTEAM11--MAR01,19.0
13117,1966630,EL KHANNOUSS Bilal,Male,Morocco,Football,Men,20,Bronze Medal,FBLMTEAM11--MAR01,19.0
13118,1966639,EZZALZOULI Abde,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
13119,1966642,EL AZZOUZI Oussama,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
13170,1966721,NAKACH Akram,Male,Morocco,Football,Men,22,Bronze Medal,FBLMTEAM11--MAR01,19.0
13204,1966919,TARGHALLINE Oussama,Male,Morocco,Football,Men,22,Bronze Medal,FBLMTEAM11--MAR01,19.0
13218,1967053,MANAOUT Haytam,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
13224,1967058,KHARUN Ilya,Male,Canada,Swimming,Mens 100m Butterfly,19,Bronze Medal,,
13225,1967058,KHARUN Ilya,Male,Canada,Swimming,Mens 200m Butterfly,19,Bronze Medal,,
13236,1967069,LIENDO Josh,Male,Canada,Swimming,Mens 100m Butterfly,22,Silver Medal,,
13260,1967104,MASSE Kylie,Female,Canada,Swimming,Womens 200m Backstroke,28,Bronze Medal,,
13272,1967140,McINTOSH Summer,Female,Canada,Swimming,Womens 200m Butterfly,18,Gold Medal,,
13273,1967140,McINTOSH Summer,Female,Canada,Swimming,Womens 200m Individual Medley,18,Gold Medal,,
13274,1967140,McINTOSH Summer,Female,Canada,Swimming,Womens 400m Freestyle,18,Silver Medal,,
13275,1967140,McINTOSH Summer,Female,Canada,Swimming,Womens 400m Individual Medley,18,Gold Medal,,
13295,1967172,MAOUHOUB Mehdi,Male,Morocco,Football,Men,21,Bronze Medal,FBLMTEAM11--MAR01,19.0
13315,1967241,BEN SEGHIR Eliesse,Male,Morocco,Football,Men,19,Bronze Medal,FBLMTEAM11--MAR01,19.0
13319,1967340,HUMANA-PAREDES Melissa,Female,Canada,Beach Volleyball,Women,32,Silver Medal,VBVWTEAM2---CAN01,2.0
13321,1967346,WILKERSON Brandie,Female,Canada,Beach Volleyball,Women,32,Silver Medal,VBVWTEAM2---CAN01,2.0
13350,1967454,SMITH Penny,Female,Australia,Shooting,Trap Women,29,Bronze Medal,,
13354,1967508,DENT Abby,Female,Canada,Rowing,Womens Eight,22,Silver Medal,ROWWCOXED8--CAN01,9.0
13355,1967511,GRUCHALLA-WESIERSKI Kasia,Female,Canada,Rowing,Womens Eight,33,Silver Medal,ROWWCOXED8--CAN01,9.0
13356,1967514,KIT Kristen,Female,Canada,Rowing,Womens Eight,36,Silver Medal,ROWWCOXED8--CAN01,9.0
13357,1967515,MESCHKULEIT Maya,Female,Canada,Rowing,Womens Eight,23,Silver Medal,ROWWCOXED8--CAN01,9.0
13359,1967517,PAYNE Sydney,Female,Canada,Rowing,Womens Eight,27,Silver Medal,ROWWCOXED8--CAN01,9.0
13360,1967522,SEVICK Jessica,Female,Canada,Rowing,Womens Eight,35,Silver Medal,ROWWCOXED8--CAN01,9.0
13361,1967528,WALKER Kristina,Female,Canada,Rowing,Womens Eight,28,Silver Medal,ROWWCOXED8--CAN01,9.0
13362,1967530,WASTENEYS Avalon,Female,Canada,Rowing,Womens Eight,27,Silver Medal,ROWWCOXED8--CAN01,9.0
13363,1967565,ANA VITORIA,Female,Brazil,Football,Women,24,Silver Medal,FBLWTEAM11--BRA01,22.0
13364,1967567,ANGELINA,Female,Brazil,Football,Women,24,Silver Medal,FBLWTEAM11--BRA01,22.0
13365,1967574,ADRIANA,Female,Brazil,Football,Women,28,Silver Medal,FBLWTEAM11--BRA01,22.0
13366,1967575,ANTONIA,Female,Brazil,Football,Women,30,Silver Medal,FBLWTEAM11--BRA01,22.0
13367,1967593,GABI PORTILHO,Female,Brazil,Football,Women,29,Silver Medal,FBLWTEAM11--BRA01,22.0
13368,1967594,GABI NUNES,Female,Brazil,Football,Women,27,Silver Medal,FBLWTEAM11--BRA01,22.0
13369,1967599,JHENIFFER,Female,Brazil,Football,Women,23,Silver Medal,FBLWTEAM11--BRA01,22.0
13370,1967602,KEROLIN,Female,Brazil,Football,Women,25,Silver Medal,FBLWTEAM11--BRA01,22.0
13371,1967606,LAUREN,Female,Brazil,Football,Women,22,Silver Medal,FBLWTEAM11--BRA01,22.0
13372,1967607,LUCIANA,Female,Brazil,Football,Women,37,Silver Medal,FBLWTEAM11--BRA01,22.0
13373,1967608,LORENA,Female,Brazil,Football,Women,27,Silver Medal,FBLWTEAM11--BRA01,22.0
13374,1967612,LUDMILA,Female,Brazil,Football,Women,30,Silver Medal,FBLWTEAM11--BRA01,22.0
13375,1967616,DUDA SAMPAIO,Female,Brazil,Football,Women,23,Silver Medal,FBLWTEAM11--BRA01,22.0
13376,1967617,MARTA,Female,Brazil,Football,Women,38,Silver Medal,FBLWTEAM11--BRA01,22.0
13377,1967623,PRISCILA,Female,Brazil,Football,Women,20,Silver Medal,FBLWTEAM11--BRA01,22.0
13378,1967625,RAFAELLE,Female,Brazil,Football,Women,33,Silver Medal,FBLWTEAM11--BRA01,22.0
13379,1967626,TAMIRES,Female,Brazil,Football,Women,37,Silver Medal,FBLWTEAM11--BRA01,22.0
13380,1967628,THAIS,Female,Brazil,Football,Women,28,Silver Medal,FBLWTEAM11--BRA01,22.0
13381,1967629,TARCIANE,Female,Brazil,Football,Women,21,Silver Medal,FBLWTEAM11--BRA01,22.0
13382,1967630,TAINA,Female,Brazil,Football,Women,29,Silver Medal,FBLWTEAM11--BRA01,22.0
13383,1967635,VITORIA YAYA,Female,Brazil,Football,Women,22,Silver Medal,FBLWTEAM11--BRA01,22.0
13384,1967636,YASMIM,Female,Brazil,Football,Women,28,Silver Medal,FBLWTEAM11--BRA01,22.0
13403,1967762,PEERS John,Male,Australia,Tennis,Mens Doubles,36,Gold Medal,TENMDOUBLES-AUS02,2.0
13404,1967767,EBDEN Matthew,Male,Australia,Tennis,Mens Doubles,37,Gold Medal,TENMDOUBLES-AUS02,2.0
13472,1968845,AARTS Laura,Female,Netherlands,Water Polo,Women,28,Bronze Medal,WPOWTEAM7---NED01,13.0
13473,1968846,BUIS Sarah,Female,Netherlands,Water Polo,Women,24,Bronze Medal,WPOWTEAM7---NED01,13.0
13474,1968847,SEVENICH Vivian,Female,Netherlands,Water Polo,Women,31,Bronze Medal,WPOWTEAM7---NED01,13.0
13475,1968848,WOLVES Iris,Female,Netherlands,Water Polo,Women,30,Bronze Medal,WPOWTEAM7---NED01,13.0
13476,1968850,ROGGE Lieke,Female,Netherlands,Water Polo,Women,24,Bronze Medal,WPOWTEAM7---NED01,13.0
13477,1968851,ROGGE Bente,Female,Netherlands,Water Polo,Women,27,Bronze Medal,WPOWTEAM7---NED01,13.0
13478,1968853,TEN BROEK Nina,Female,Netherlands,Water Polo,Women,23,Bronze Medal,WPOWTEAM7---NED01,13.0
13479,1968854,MOOLHUIJZEN Lola,Female,Netherlands,Water Polo,Women,20,Bronze Medal,WPOWTEAM7---NED01,13.0
13480,1968855,van de KRAATS Simone,Female,Netherlands,Water Polo,Women,24,Bronze Medal,WPOWTEAM7---NED01,13.0
13481,1968856,JOUSTRA Kittylynn,Female,Netherlands,Water Polo,Women,26,Bronze Medal,WPOWTEAM7---NED01,13.0
13482,1968857,SLEEKING Brigitte,Female,Netherlands,Water Polo,Women,26,Bronze Medal,WPOWTEAM7---NED01,13.0
13483,1968858,van der SLOOT Sabrina,Female,Netherlands,Water Polo,Women,33,Bronze Medal,WPOWTEAM7---NED01,13.0
13484,1968860,KEUNING Maartje,Female,Netherlands,Water Polo,Women,26,Bronze Medal,WPOWTEAM7---NED01,13.0
13495,1969165,VOS Marianne,Female,Netherlands,Cycling Road,Womens Road Race,37,Silver Medal,,
13499,1969170,van BELLE Lisa,Female,Netherlands,Cycling Track,Womens Madison,20,Bronze Medal,CTRWMADISON-NED01,2.0
13501,1969173,van der DUIN Maike,Female,Netherlands,Cycling Track,Womens Madison,23,Bronze Medal,CTRWMADISON-NED01,2.0
13513,1969180,van de WOUW Hetty,Female,Netherlands,Cycling Track,Womens Keirin,26,Silver Medal,,
13516,1969181,VEENSTRA Manon,Female,Netherlands,Cycling BMX Racing,Women,26,Silver Medal,,
13517,1969182,LAVREYSEN Harrie,Male,Netherlands,Cycling Track,Mens Keirin,27,Gold Medal,,
13518,1969182,LAVREYSEN Harrie,Male,Netherlands,Cycling Track,Mens Sprint,27,Gold Medal,,
13519,1969182,LAVREYSEN Harrie,Male,Netherlands,Cycling Track,Mens Team Sprint,27,Gold Medal,CTRMSPRTEAM3NED01,4.0
13527,1969203,HOOGLAND Jeffrey,Male,Netherlands,Cycling Track,Mens Team Sprint,31,Gold Medal,CTRMSPRTEAM3NED01,4.0
13528,1969204,van LOON Tijmen,Male,Netherlands,Cycling Track,Mens Team Sprint,23,Gold Medal,CTRMSPRTEAM3NED01,4.0
13537,1969218,van den BERG Roy,Male,Netherlands,Cycling Track,Mens Team Sprint,36,Gold Medal,CTRMSPRTEAM3NED01,4.0
13570,1969716,GIOVANNINI Gaia,Female,Italy,Volleyball,Women,23,Gold Medal,VVOWTEAM6---ITA01,13.0
13676,1970338,HAKIMI Achraf,Male,Morocco,Football,Men,26,Bronze Medal,FBLMTEAM11--MAR01,19.0
13680,1970495,van AANHOLT Odile,Female,Netherlands,Sailing,Womens Skiff,26,Gold Medal,SALW49ERFX--NED01,2.0
13682,1970500,BOUWMEESTER Marit,Female,Netherlands,Sailing,Womens Dinghy,36,Gold Medal,,
13684,1970505,van OPZEELAND Luuc,Male,Netherlands,Sailing,Mens Windsurfing,25,Bronze Medal,,
13687,1970514,DUETZ Annette,Female,Netherlands,Sailing,Womens Skiff,31,Gold Medal,SALW49ERFX--NED01,2.0
13688,1970517,LAMMERTS Annelous,Female,Netherlands,Sailing,Womens Kite,31,Bronze Medal,,
13697,1970731,RAHIMI Soufiane,Male,Morocco,Football,Men,28,Bronze Medal,FBLMTEAM11--MAR01,19.0
13699,1970792,de JONG Worthy,Male,Netherlands,3x3 Basketball,Men,36,Gold Medal,BK3MTEAM3---NED01,4.0
13700,1970796,van der HORST Dimeo,Male,Netherlands,3x3 Basketball,Men,33,Gold Medal,BK3MTEAM3---NED01,4.0
13701,1970797,DRIESSEN Jan,Male,Netherlands,3x3 Basketball,Men,28,Gold Medal,BK3MTEAM3---NED01,4.0
13702,1970800,SLAGTER Arvin,Male,Netherlands,3x3 Basketball,Men,39,Gold Medal,BK3MTEAM3---NED01,4.0
13713,1970891,BRASH Scott,Male,Great Britain,Equestrian,Jumping Team,39,Gold Medal,EQUOJUMPTEAMGBR01,4.0
13715,1970892,CANTER Rosalind,Female,Great Britain,Equestrian,Eventing Team,38,Gold Medal,EQUOEVENTEAMGBR01,4.0
13717,1970896,CHARLES Harry,Male,Great Britain,Equestrian,Jumping Team,25,Gold Medal,EQUOJUMPTEAMGBR01,4.0
13718,1970898,COLLETT Laura,Female,Great Britain,Equestrian,Eventing Individual,35,Bronze Medal,,
13719,1970898,COLLETT Laura,Female,Great Britain,Equestrian,Eventing Team,35,Gold Medal,EQUOEVENTEAMGBR01,4.0
13720,1970905,FRY Charlotte,Female,Great Britain,Equestrian,Dressage Individual,28,Bronze Medal,,
13721,1970905,FRY Charlotte,Female,Great Britain,Equestrian,Dressage Team,28,Bronze Medal,EQUODRESTEAMGBR01,4.0
13723,1970907,GOULD Andrew,Male,Great Britain,Equestrian,Dressage Team,44,Bronze Medal,EQUODRESTEAMGBR01,4.0
13725,1970910,HESTER Carl,Male,Great Britain,Equestrian,Dressage Team,57,Bronze Medal,EQUODRESTEAMGBR01,4.0
13727,1970912,INGHAM Yasmin,Female,Great Britain,Equestrian,Eventing Team,27,Gold Medal,EQUOEVENTEAMGBR01,4.0
13729,1970917,McEWEN Tom,Male,Great Britain,Equestrian,Eventing Team,33,Gold Medal,EQUOEVENTEAMGBR01,4.0
13730,1970921,MOODY Becky,Female,Great Britain,Equestrian,Dressage Team,44,Bronze Medal,EQUODRESTEAMGBR01,4.0
13731,1970925,STOCKDALE Joseph,Male,Great Britain,Equestrian,Jumping Team,25,Gold Medal,EQUOJUMPTEAMGBR01,4.0
13739,1971686,CHEMUTAI Peruth,Female,Uganda,Athletics,Womens 3000m Steeplechase,25,Silver Medal,,
13750,1971903,ALBERS Felice,Female,Netherlands,Hockey,Women,25,Gold Medal,HOCWTEAM11--NED01,17.0
13751,1971904,van ASS Seve,Male,Netherlands,Hockey,Men,32,Gold Medal,HOCMTEAM11--NED01,18.0
13752,1971905,BALK Lars,Male,Netherlands,Hockey,Men,28,Gold Medal,HOCMTEAM11--NED01,18.0
13753,1971909,BIJEN Koen,Male,Netherlands,Hockey,Men,26,Gold Medal,HOCMTEAM11--NED01,18.0
13754,1971910,BLAAK Pirmin,Male,Netherlands,Hockey,Men,36,Gold Medal,HOCMTEAM11--NED01,18.0
13755,1971911,BLOK Justen,Male,Netherlands,Hockey,Men,24,Gold Medal,HOCMTEAM11--NED01,18.0
13756,1971917,BRINKMAN Thierry,Male,Netherlands,Hockey,Men,29,Gold Medal,HOCMTEAM11--NED01,18.0
13757,1971919,BURG Joosje,Female,Netherlands,Hockey,Women,27,Gold Medal,HOCWTEAM11--NED01,17.0
13758,1971921,CROON Jorrit Jan Willem,Male,Netherlands,Hockey,Men,26,Gold Medal,HOCMTEAM11--NED01,18.0
13759,1971922,van DAM Thijs,Male,Netherlands,Hockey,Men,27,Gold Medal,HOCMTEAM11--NED01,18.0
13760,1971923,DICKE Pien,Female,Netherlands,Hockey,Women,25,Gold Medal,HOCWTEAM11--NED01,17.0
13761,1971927,FOKKE Luna Noa,Female,Netherlands,Hockey,Women,23,Gold Medal,HOCWTEAM11--NED01,17.0
13762,1971929,de GEUS Jonas,Male,Netherlands,Hockey,Men,26,Gold Medal,HOCMTEAM11--NED01,18.0
13763,1971932,van HEIJNINGEN Steijn,Male,Netherlands,Hockey,Men,27,Gold Medal,HOCMTEAM11--NED01,18.0
13764,1971934,HOEDEMAKERS Tje,Male,Netherlands,Hockey,Men,25,Gold Medal,HOCMTEAM11--NED01,18.0
13765,1971940,JANSEN Yibbi,Female,Netherlands,Hockey,Women,25,Gold Medal,HOCWTEAM11--NED01,17.0
13766,1971941,JANSSEN Ji,Male,Netherlands,Hockey,Men,27,Gold Medal,HOCMTEAM11--NED01,18.0
13767,1971942,JOCHEMS Marleen,Female,Netherlands,Hockey,Women,24,Gold Medal,HOCWTEAM11--NED01,17.0
13768,1971945,KOOLEN Sanne,Female,Netherlands,Hockey,Women,28,Gold Medal,HOCWTEAM11--NED01,17.0
13769,1971948,van LAARHOVEN Renee,Female,Netherlands,Hockey,Women,27,Gold Medal,HOCWTEAM11--NED01,17.0
13770,1971950,MATLA Frederique,Female,Netherlands,Hockey,Women,28,Gold Medal,HOCWTEAM11--NED01,17.0
13771,1971952,MIDDENDORP Floris,Male,Netherlands,Hockey,Men,23,Gold Medal,HOCMTEAM11--NED01,18.0
13772,1971955,MOES Freeke,Female,Netherlands,Hockey,Women,26,Gold Medal,HOCWTEAM11--NED01,17.0
13773,1971956,de MOL Joe,Male,Netherlands,Hockey,Men,29,Gold Medal,HOCMTEAM11--NED01,18.0
13774,1971958,NUNNINK Laura,Female,Netherlands,Hockey,Women,29,Gold Medal,HOCWTEAM11--NED01,17.0
13775,1971960,POST Lisa,Female,Netherlands,Hockey,Women,25,Gold Medal,HOCWTEAM11--NED01,17.0
13776,1971963,REYENGA Tijmen,Male,Netherlands,Hockey,Men,25,Gold Medal,HOCMTEAM11--NED01,18.0
13777,1971965,SANDERS Pien,Female,Netherlands,Hockey,Women,26,Gold Medal,HOCWTEAM11--NED01,17.0
13778,1971968,TELGENKAMP Duco,Male,Netherlands,Hockey,Men,22,Gold Medal,HOCMTEAM11--NED01,18.0
13779,1971973,VEEN Marijn,Female,Netherlands,Hockey,Women,28,Gold Medal,HOCWTEAM11--NED01,17.0
13780,1971974,VEENENDAAL Anne,Female,Netherlands,Hockey,Women,29,Gold Medal,HOCWTEAM11--NED01,17.0
13781,1971975,VERSCHOOR Maria,Female,Netherlands,Hockey,Women,30,Gold Medal,HOCWTEAM11--NED01,17.0
13782,1971976,de VILDER Derck,Male,Netherlands,Hockey,Men,26,Gold Medal,HOCMTEAM11--NED01,18.0
13783,1971978,de WAARD Xan,Female,Netherlands,Hockey,Women,29,Gold Medal,HOCWTEAM11--NED01,17.0
13784,1971980,WORTELBOER Floris,Male,Netherlands,Hockey,Men,28,Gold Medal,HOCMTEAM11--NED01,18.0
13791,1972078,BOL Femke,Female,Netherlands,Athletics,Womens 400m Hurdles,24,Bronze Medal,,
13792,1972078,BOL Femke,Female,Netherlands,Athletics,Womens 4 x 400m Relay,24,Silver Medal,ATHW4X400M--NED01,7.0
13793,1972078,BOL Femke,Female,Netherlands,Athletics,4 x 400m Relay Mixed,24,Gold Medal,ATHX4X400M--NED01,6.0
13806,1972105,HASSAN Sifan,Female,Netherlands,Athletics,Womens 5000m,31,Bronze Medal,,
13807,1972105,HASSAN Sifan,Female,Netherlands,Athletics,Womens Marathon,31,Gold Medal,,
13813,1972115,KLAVER Lieke,Female,Netherlands,Athletics,Womens 4 x 400m Relay,26,Silver Medal,ATHW4X400M--NED01,7.0
13814,1972115,KLAVER Lieke,Female,Netherlands,Athletics,4 x 400m Relay Mixed,26,Gold Medal,ATHX4X400M--NED01,6.0
13815,1972116,KLEIN IKKINK Isaya,Male,Netherlands,Athletics,4 x 400m Relay Mixed,21,Gold Medal,ATHX4X400M--NED01,6.0
13845,1972234,OMALLA Eugene,Male,Netherlands,Athletics,4 x 400m Relay Mixed,24,Gold Medal,ATHX4X400M--NED01,6.0
13848,1972240,PEETERS Cathelijn,Female,Netherlands,Athletics,Womens 4 x 400m Relay,28,Silver Medal,ATHW4X400M--NED01,7.0
13849,1972240,PEETERS Cathelijn,Female,Netherlands,Athletics,4 x 400m Relay Mixed,28,Gold Medal,ATHX4X400M--NED01,6.0
13851,1972248,SAALBERG Eveline,Female,Netherlands,Athletics,Womens 4 x 400m Relay,26,Silver Medal,ATHW4X400M--NED01,7.0
13853,1972251,van der SCHOOT Myrte,Female,Netherlands,Athletics,Womens 4 x 400m Relay,20,Silver Medal,ATHW4X400M--NED01,7.0
13862,1972288,de WITTE Lisanne,Female,Netherlands,Athletics,Womens 4 x 400m Relay,32,Silver Medal,ATHW4X400M--NED01,7.0
13864,1972293,SANFORD Wyatt,Male,Canada,Boxing,Mens 63.5kg,26,Bronze Medal,,
13866,1972337,HEYDAROV Hidayat,Male,Azerbaijan,Judo,Men -73 kg,27,Gold Medal,,
13868,1972343,ALFONSO DOMINGUEZ Loren Berto,Male,Azerbaijan,Boxing,Mens 92kg,29,Silver Medal,,
13881,1972367,KOTSOIEV Zelym,Male,Azerbaijan,Judo,Men -100 kg,26,Gold Medal,,
13884,1972512,de BROUWER Noortje,Female,Netherlands,Artistic Swimming,Duet,25,Bronze Medal,SWAWTEAM2---NED01,2.0
13885,1972513,de BROUWER Bregje,Female,Netherlands,Artistic Swimming,Duet,25,Bronze Medal,SWAWTEAM2---NED01,2.0
13887,1972515,van ROUWENDAAL Sharon,Female,Netherlands,Marathon Swimming,Womens 10km,31,Gold Medal,,
13906,1972525,SCHOUTEN Tes,Female,Netherlands,Swimming,Womens 200m Breaststroke,24,Bronze Medal,,
13921,1972545,CORBEAU Caspar,Male,Netherlands,Swimming,Mens 200m Breaststroke,23,Bronze Medal,,
13939,1972627,DABROWSKI Gabriela,Female,Canada,Tennis,Mixed Doubles,32,Bronze Medal,TENXDOUBLES-CAN01,2.0
13947,1972646,AUGER-ALIASSIME Felix,Male,Canada,Tennis,Mixed Doubles,24,Bronze Medal,TENXDOUBLES-CAN01,2.0
13998,1973102,METHOT Sophiane,Female,Canada,Trampoline Gymnastics,Women,26,Bronze Medal,,
14044,1973213,HARVEY Eleanor,Female,Canada,Fencing,Womens Foil Individual,29,Bronze Medal,,
14057,1973355,MEW JENSEN Scarlett,Female,Great Britain,Diving,Womens Synchronised 3m Springboard,23,Bronze Medal,DIVW3MTEAM2-GBR01,2.0
14089,1974002,EL KAJOUI Munir,Male,Morocco,Football,Men,35,Bronze Medal,FBLMTEAM11--MAR01,19.0
14091,1974038,ADJIBI Eliezer,Male,Canada,Athletics,Mens 4 x 100m Relay,24,Gold Medal,ATHM4X100M--CAN01,6.0
14095,1974048,AROP Marco,Male,Canada,Athletics,Mens 800m,26,Silver Medal,,
14097,1974049,ASEMOTA Duan,Male,Canada,Athletics,Mens 4 x 100m Relay,28,Gold Medal,ATHM4X100M--CAN01,6.0
14098,1974065,BLAKE Jerome,Male,Canada,Athletics,Mens 4 x 100m Relay,29,Gold Medal,ATHM4X100M--CAN01,6.0
14101,1974072,BROWN Aaron,Male,Canada,Athletics,Mens 4 x 100m Relay,32,Gold Medal,ATHM4X100M--CAN01,6.0
14106,1974096,De GRASSE Andre,Male,Canada,Athletics,Mens 4 x 100m Relay,30,Gold Medal,ATHM4X100M--CAN01,6.0
14119,1974151,KATZBERG Ethan,Male,Canada,Athletics,Mens Hammer Throw,22,Gold Medal,,
14138,1974216,NEWMAN Alysha,Female,Canada,Athletics,Womens Pole Vault,30,Bronze Medal,,
14154,1974289,RODNEY Brendon,Male,Canada,Athletics,Mens 4 x 100m Relay,32,Gold Medal,ATHM4X100M--CAN01,6.0
14155,1974290,ROGERS Camryn,Female,Canada,Athletics,Womens Hammer Throw,25,Gold Medal,,
14167,1974721,TAHIF Adil,Male,Morocco,Football,Men,23,Bronze Medal,FBLMTEAM11--MAR01,19.0
